,period,gameClock,team.name,x_passer,y_passer,x_recipient,y_recipient,player.jersey_nb,pass.recipient.jersey_nb,coord_all_team,coord_all_adversary,completed,distance_sideline,distance_goal,distance_opponent,speed_passer,opponents_closer_to_goal,distance_receiver_sideline,distance_receiver_goal,distance_receiver_opponent,opponents_closer_to_goal_receiver,speed_receiver,bypassed_opponents,angle,opponents_in_path,nearest_defender_pass_line,distance_pass
205,1,1147.118,Manchester City WFC,-41.80711677480817,1.7243500909883243,-40.998754767452134,-14.592459273397791,5,33,"{14: [-23.73851810334288, -18.59248227358159, 1.19], 25: [-21.58668121052187, -4.328470636562528, 3.23], 9: [-16.09892786480903, -36.5984509107726, 1.43], 7: [-8.379639963578109, 13.841721818817842, 1.13], 10: [-7.867297846239774, -17.03235600078263, 0.59], 15: [-27.56400591280245, 27.566140910357568, 1.85], 1: [-54.83199193558719, 0.6686255454852686, 1.25], 21: [-1.457328689317932, -10.592436273213991, 1.71], 33: [-40.964598626296244, -14.557268455214357, 0.98], 5: [-41.80711677480817, 1.6305079091658305, 1.96], 11: [0.9449865719795967, 34.82717972887303, 1.0]}","{2: [-0.44402983502655746, -14.02940618246283, 2.58], 14: [0.21632222732063056, 11.366634273249566, 2.09], 8: [25.97005265886096, 3.554272636526954, 3.18], 20: [23.431112832939874, 17.5015669098951, 0.88], 12: [9.87112479405193, 12.516201000575116, 2.67], 15: [-0.6831228231177807, 4.305010091106905, 2.02], 33: [6.94508203503077, 25.384310182984585, 1.9500000000000002], 19: [14.630213795105801, -19.225917000883427, 2.5700000000000003], 88: [25.047836847651958, 13.665767727900667, 3.43], 21: [-34.69125403399796, 2.263942636467664, 1.04], 10: [9.017221265154705, -7.542565363982942, 3.5300000000000002]}",1,10.892044754732844,94.52200813659957,7.136291940580062,1.96,11,11.700406762088882,94.8274189569879,17.997856840452997,11,0.98,0,-87.16379017991213,0,7.133845848240376,16.33682089540848
206,1,1148.919,Manchester City WFC,-41.032910908608024,-10.932614182320533,-41.7501898728817,0.19941463637279944,33,5,"{14: [-22.190106370942573, -17.161389000788564, 0.88], 25: [-21.324817461660054, 2.134909636461735, 2.8], 9: [-13.024875160779017, -36.011937274382014, 1.53], 7: [-8.97167974361352, 16.539684546214538, 1.3599999999999999], 10: [-8.038078552019218, -16.093934182557696, 0.44], 15: [-30.023248076026462, 28.844740637689046, 0.8], 1: [-52.50937433698674, -0.011730272727811731, 0.8300000000000001], 21: [-0.045541521541185376, -8.398875273113198, 0.96], 33: [-41.01014014783743, -10.815311455042416, 2.45], 5: [-41.73880449249639, 0.19941463637279944, 0.38], 11: [0.5692690192648172, 36.27000327439387, 0.43]}","{2: [-0.7855912465854478, -16.73909918258734, 0.35000000000000003], 14: [-1.092996516988449, 9.536711727710937, 0.45], 8: [25.981438039246257, -0.7507374545799508, 1.4100000000000001], 20: [21.85993033976898, 16.46930290984767, 0.62], 12: [9.540948762878337, 10.803581182314604, 0.81], 15: [-0.6148105408060026, 1.1964878182367964, 0.8], 33: [6.3302714942247675, 25.724488092091125, 0.79], 19: [18.21660861647415, -20.176069091836176, 1.3900000000000001], 88: [26.334384831190444, 9.114421909509714, 1.6], 21: [-34.657097892842074, 0.24633572728404632, 0.44], 10: [8.800899037834075, -12.87983945513728, 1.47]}",1,11.666250620932992,94.36749152335192,12.869340025559147,2.45,11,10.948971656659317,94.44956191817687,7.0932471708008835,11,0.38,0,93.68668864293583,0,7.081430469476413,11.155113389509243
208,1,1152.83,Manchester City WFC,-39.64389450160187,3.824068909266624,-38.767220211934045,-5.313813545698714,5,33,"{14: [-21.313432081274755, -12.926760546048527, 1.88], 25: [-21.42728588512772, 13.75960990972316, 0.26], 9: [-5.316972639933392, -34.99140354706239, 1.75], 7: [-8.299942300881035, 21.876958637368876, 1.0], 10: [-7.127248121195511, -13.466353091527866, 0.85], 15: [-31.469191384959096, 30.545630183221746, 0.79], 1: [-51.78070999232777, 1.3020602727871022, 0.58], 21: [1.3434748854649685, -3.6363845456216364, 0.8300000000000001], 33: [-38.73306407077817, -5.313813545698714, 0.71], 5: [-39.62112374083127, 3.788878091083189, 0.71], 11: [-0.7172789642736697, 38.264149638121864, 0.51]}","{2: [-1.6053386343267846, -21.278714728250478, 0.48], 14: [-1.3434748854649685, 5.055747545686855, 0.54], 8: [25.514637443449107, -7.882743273089482, 0.56], 20: [19.89025953311271, 14.088057546101888, 0.26], 12: [9.108304308237075, 7.014703091231415, 1.17], 15: [-0.6375813015765953, -2.8973773637694977, 0.41000000000000003], 33: [2.766647433627012, 22.897492364688496, 0.61], 19: [22.64552158635443, -23.554387637445952, 1.12], 88: [25.2300029338167, 2.1818307273729816, 0.46], 21: [-35.14666924940982, -0.9149612727693149, 0.30000000000000004], 10: [6.512437580389508, -16.89159272804889, 0.68]}",1,13.055267027939145,92.42220242016316,6.533256617889845,0.71,11,13.93194131760697,91.62060687026523,5.697217793914084,11,0.71,0,-84.51990386107097,1,4.024093203177626,9.179839517710967
210,1,1159.055,Manchester City WFC,-33.473018332771254,-15.437038909800236,-15.062858249747064,-38.651248638139656,33,9,"{14: [-23.56773739756343, -13.794800727906594, 1.98], 25: [-21.108495234339422, 3.7184964547163184, 1.56], 9: [-15.062858249747064, -38.651248638139656, 3.92], 7: [-4.8387866637509465, 20.152608546380552, 1.19], 10: [-5.88624165919821, -20.352023182753353, 3.56], 15: [-18.580940788803634, 31.554433637813553, 1.42], 1: [-50.972347984971734, 0.05865136363905865, 1.18], 21: [0.3871029331000757, -6.956051727592356, 1.46], 33: [-33.473018332771254, -15.437038909800236, 3.27], 5: [-35.761479790215816, 15.894519546184895, 0.19], 11: [1.0474549954472636, 36.62191145622822, 1.05]}","{2: [-2.0152123281974528, -16.04701309164645, 1.51], 14: [-1.423172548162043, 9.736126364083736, 1.73], 8: [23.57912277794873, -3.343127727426343, 1.55], 20: [18.50124312610656, 20.563168091853964, 3.65], 12: [5.373899541859874, 17.654060455356653, 3.65], 15: [-1.6394947754826734, -1.2551391818758553, 0.56], 33: [6.148105408060026, 30.15853118320396, 4.63], 19: [14.892077543967618, -18.486909819031286, 1.21], 88: [30.660829377603054, 12.832918364226032, 4.13], 21: [-36.729237122966005, 2.803535181947004, 0.67], 10: [6.432739917692435, -8.574829364030375, 1.67]}",1,18.66276501476031,87.54397039502712,18.52893693675215,3.27,10,-4.551444713579109,78.01032204686712,26.09966529929986,10,3.92,0,-51.58362601415119,0,8.782877634552193,29.62825556110089
356,1,2283.413,Manchester City WFC,-41.84127291596406,-18.322686000841923,-18.956658341518413,-28.117463728564715,33,10,"{14: [-26.31161407041985, -15.612993000717413, 4.46], 25: [-20.436757791606937, -9.48979063679969, 1.69], 9: [1.0360696150619673, -20.28164154638648, 1.19], 7: [-11.46507804799342, -1.0557245455030557, 1.82], 10: [-18.956658341518413, -28.117463728564715, 2.34], 15: [-20.083810999662752, 11.038186636870838, 2.76], 1: [-57.38231714189357, -4.938444818408739, 0.9], 21: [-3.3928433548183103, -8.656941273125057, 1.29], 33: [-41.84127291596406, -18.322686000841923, 0.7000000000000001], 5: [-31.537503667270872, 1.0322640000474324, 2.17], 11: [2.0379830889680455, 25.888711910280488, 0.87]}","{2: [-2.4250860220681214, -6.827018727586427, 1.13], 14: [-3.76856090753309, 15.24935454615525, 1.9500000000000002], 8: [34.429390285136144, 6.651064636669251, 2.03], 20: [26.026979560787442, 20.62181945549302, 3.95], 12: [6.01148084343647, 9.841698818634042, 3.0], 15: [0.5692690192648172, 8.492717454935693, 1.33], 33: [-1.5142555912444138, 21.149681728244552, 1.69], 19: [13.024875160779017, -6.932591182136733, 1.04], 88: [16.930060632935664, 12.75080645513135, 1.69], 21: [-36.03472891946293, 3.6246542728938245, 0.87], 10: [13.036260541164314, 25.794869728457993, 5.5600000000000005]}",1,10.857888613576954,96.29960834515522,22.702460181100342,0.7000000000000001,11,5.982340195995832,76.97498481923117,26.955072466845575,10,2.34,1,-23.171269020000103,0,22.461673541824013,24.892634552341477
178,1,1012.53,Manchester City WFC,3.3700725940477176,-6.005899636639606,16.930060632935664,30.04122845592584,25,11,"{14: [-1.3320895050796722, -30.92099891051172, 2.7], 25: [3.3700725940477176, -6.005899636639606, 2.8], 9: [19.810561870415636, -31.05003191051765, 1.77], 7: [13.355051191952612, 6.052820727550853, 3.8200000000000003], 10: [9.31324115517241, -16.75082945531515, 3.0], 15: [-2.8918866178652713, 18.94439045541594, 1.98], 1: [-40.44087112857262, -0.34017790910654017, 0.9400000000000001], 21: [18.64925307111541, -8.41060554584101, 2.99], 33: [-13.833237168135058, -13.818261273362218, 1.6099999999999999], 5: [-10.508706095628526, 1.8064620000830065, 1.56], 11: [16.930060632935664, 30.04122845592584, 2.12]}","{2: [-19.947186435039196, -5.548419000254949, 3.58], 14: [-19.377917415774377, 10.686278455036486, 3.41], 8: [7.742058662001514, 15.225894000699626, 1.77], 20: [-10.565632997555007, 21.47812936462328, 2.44], 12: [-10.064676260601969, 10.005922636823405, 3.19], 15: [-19.878874152727416, 5.079208091142479, 3.64], 33: [-20.721392301239344, 21.231793637339234, 2.85], 19: [-15.336107378994177, -16.316809364386117, 4.94], 88: [-6.113949266904137, 9.14961272769315, 4.44], 21: [-48.83189647253602, -0.10557245455030558, 1.6099999999999999], 10: [-11.05520435412275, -1.8181922728108182, 4.41]}",1,28.093904287920942,49.693358164358294,15.02083579553695,2.8,1,4.058575468634707,46.710855120546256,17.433115477105716,0,2.12,1,69.38501130554987,1,3.3833914536442187,38.51322784883922
177,1,1010.426,Manchester City WFC,6.626291384242473,-17.173119273516374,-0.14800994500885248,-15.812407637090212,10,25,"{14: [-4.087351558321387, -34.96794300160677, 1.52], 25: [-0.09108304308237075, -15.612993000717413, 4.48], 9: [18.14829633416237, -33.68934327427529, 0.67], 7: [11.852180981093495, 2.1466399091895467, 3.0], 10: [6.557979101930694, -17.114467909877316, 1.8399999999999999], 15: [-3.597780201753645, 16.774290000770776, 1.1], 1: [-39.71220678391365, -1.8181922728108182, 0.93], 21: [14.596057653949913, -10.11149509137371, 0.13], 33: [-15.051472869361767, -16.856401909865454, 1.02], 5: [-11.64724413415816, 0.05865136363905865, 0.0], 11: [16.895904491779774, 29.572017546813374, 1.4]}","{2: [-17.442402750274, -5.360734636609961, 2.29], 14: [-18.05721329108, 14.686301455220287, 1.12], 8: [7.616819477763254, 19.120344546333122, 1.43], 20: [-6.182261549215915, 24.047059092014045, 1.9100000000000001], 12: [-7.013394317342549, 17.431185273528232, 2.27], 15: [-17.40824660911811, 8.73905318221974, 0.46], 33: [-19.582854262709713, 26.662909910316063, 1.46], 19: [-8.34548382242222, -16.375460728025175, 1.44], 88: [-2.8008035747829005, 18.31095572811411, 2.77], 21: [-47.670587673235794, 0.9149612727693149, 0.33], 10: [-7.582663336607365, 3.976562454728177, 1.34]}",1,16.926684651044173,49.16935416504839,14.99300877056019,1.8399999999999999,1,18.287396287470337,55.16208632876376,8.216788104489856,1,4.48,0,168.64248909100658,0,2.166358427911957,6.909608864255764
175,1,1009.432,Manchester City WFC,-1.7761193401062298,-18.803627182682206,7.685131760075032,-19.43706190998404,25,10,"{14: [-5.396670302630468, -35.73041072891453, 1.4100000000000001], 25: [-1.6964216774091552, -18.815357455410016, 1.75], 9: [17.931974106841743, -34.81544945614522, 1.13], 7: [10.019134739060783, 4.715569636580315, 2.3], 10: [7.707902520845624, -19.31975918270592, 2.58], 15: [-3.7799462879183863, 18.017698909918817, 1.05], 1: [-38.243492714210426, -2.3225940001067227, 1.73], 21: [14.983160587049989, -9.442869545888444, 0.72], 33: [-14.243110862005727, -17.75963290990696, 1.79], 5: [-11.61308799300227, 0.05865136363905865, 0.35000000000000003], 11: [15.768751833635436, 30.733314546866733, 1.35]}","{2: [-17.248851283723962, -8.12907900037353, 2.22], 14: [-16.702353025229737, 14.51034736430311, 1.92], 8: [6.842613611563102, 20.01184527364681, 1.07], 20: [-4.041810036780202, 24.563191092037766, 1.9300000000000002], 12: [-8.083620073560404, 20.434135091848034, 1.58], 15: [-17.203309762182776, 8.0000460003676, 0.73], 33: [-18.296306279171226, 27.378456546712577, 0.86], 19: [-7.400497250442624, -17.208310091699808, 0.8], 88: [0.7855912465854478, 17.5015669098951, 4.43], 21: [-47.89829528094172, 0.5865136363905865, 0.88], 10: [-6.193646929601211, 2.768344363763568, 1.57]}",1,15.296176741878341,57.62926878811027,5.846252089934245,1.75,2,14.662742014576509,49.031237510172254,15.249378259800535,0,2.58,2,-3.8302604142817764,0,1.216040314942235,9.482431752163212
130,1,698.071,Manchester City WFC,35.14666924940982,33.959139547014956,30.88853698530898,39.96503918365457,7,15,"{14: [16.121698625579622, 4.375391727473775, 0.49], 25: [23.10093680176628, 30.475248546854875, 1.6], 9: [40.95321324591095, -4.68037881839688, 0.52], 7: [34.99865930440096, 34.05298172883745, 3.99], 10: [33.9512043089537, 28.68051681949968, 0.5], 15: [30.786068561841315, 39.92984836547113, 2.41], 1: [-28.850553896340937, 7.824091909450424, 0.39], 21: [41.45416998286399, 27.26115381943446, 2.91], 33: [2.9032719982505677, 16.93851381896014, 0.05], 5: [14.85792140281173, 34.90929163796771, 1.8599999999999999], 11: [46.06524903890901, 27.30807491034571, 2.79]}","{2: [-45.87169757235897, -28.774359001322175, 1.17], 14: [-44.459910404582224, -12.211213909652011, 0.8], 8: [-22.32673093556613, -30.24064309229864, 0.59], 20: [-33.564101375853625, -22.135024637380734, 0.85], 12: [-36.30797804871004, -32.657079274227854, 4.47], 15: [-44.562378828049894, -25.396040455712395, 1.76], 33: [-41.96651210020232, 3.8357991819944357, 0.66], 19: [-37.3895891853132, -36.95035909260695, 3.99], 88: [-29.23765682944101, -31.343288728712942, 0.38], 21: [-57.32539023996709, -2.2756729091954755, 0.30000000000000004], 10: [-42.06898052366999, -28.43418109221563, 2.2]}",1,0.14066437754559047,38.22712576192069,82.78803278617656,3.99,0,-5.865235259094021,45.52919612688655,81.32146186800763,0,2.41,0,125.33631969176324,0,80.32928922270598,7.362236129326765
135,1,763.384,Manchester City WFC,-11.897722502634679,19.542634364534344,-8.926138222072334,31.988453728742588,5,15,"{14: [-4.952640467603909, 0.9149612727693149, 1.15], 25: [-3.677477864450719, 14.0997878188297, 1.16], 9: [16.076157104038437, -18.791896909954392, 1.08], 7: [8.789513657448778, 23.953216910191554, 0.52], 10: [4.087351558321387, 5.677452000260877, 1.37], 15: [-8.960294363228224, 31.964993183286964, 0.92], 1: [-36.30797804871004, 5.114398909325915, 0.08], 21: [18.831419157280152, 7.202387454876402, 0.52], 33: [-17.1236120994857, -0.692086090940892, 0.13], 5: [-11.874951741864086, 19.542634364534344, 0.8], 11: [16.873133731009183, 38.53394591086153, 0.27]}","{2: [-19.024970623830193, -26.357922819392957, 0.41000000000000003], 14: [-17.988901008768224, -1.8533830909942535, 1.3], 8: [12.205127773037681, -7.237578273059838, 0.97], 20: [2.1632222732063053, 0.8445796364024446, 0.11], 12: [-6.13672002767473, -5.853406091178053, 0.9500000000000001], 15: [-18.603711549574225, -11.038186636870838, 0.35000000000000003], 33: [-17.328548946421037, 11.624700273261425, 0.13], 19: [-1.3320895050796722, -26.967897001239166, 1.72], 88: [2.413700641682825, -12.281595546018883, 0.42], 21: [-46.99885023050331, -3.5073515456157076, 0.25], 10: [-9.632031805960708, -20.574898364581774, 0.41000000000000003]}",1,14.557169560026203,67.48830998456128,9.601435108163315,0.8,6,2.111350195817959,69.43298021424762,22.02913890228738,6,0.92,1,76.57137388512028,0,0.5792559945039807,12.795652886155755
136,1,765.32,Manchester City WFC,-11.157672777590419,31.284637365073888,-16.725123786000328,21.54851100099015,15,5,"{14: [-5.499138726098134, -1.5953170909823953, 1.28], 25: [-4.01903927600961, 17.26696145533887, 1.15], 9: [16.372176994056144, -20.856424910049256, 0.8300000000000001], 7: [8.356869202807516, 25.396040455712395, 1.29], 10: [6.0684077453629515, 3.4604304547044604, 0.9400000000000001], 15: [-11.157672777590419, 31.284637365073888, 1.8], 1: [-37.696994455716194, 5.4663070911602665, 2.02], 21: [18.990814482674303, 6.956051727592356, 0.72], 33: [-18.364618561483002, -0.5513228182071513, 1.4], 5: [-16.725123786000328, 21.54851100099015, 3.9699999999999998], 11: [15.620741888626585, 38.440103729039045, 1.01]}","{2: [-17.134997479871, -28.492832455854693, 2.38], 14: [-18.09136943223589, -4.387122000201587, 2.15], 8: [14.208954720849839, -12.035259818734835, 5.37], 20: [2.971584280562346, 0.304987090923105, 1.12], 12: [-7.685131760075032, -5.935518000272735, 0.21], 15: [-17.260236664109257, -11.648160818717049, 2.68], 33: [-16.44048927636792, 10.639357364125239, 2.2], 19: [7.354955728901438, -29.313951546801512, 4.58], 88: [3.9507269936978315, -16.26988827347487, 2.66], 21: [-46.406810450467894, -3.3783185456097784, 0.9500000000000001], 10: [-8.778128277063482, -22.850571273777252, 2.34]}",1,2.8151665594866593,71.10853551292288,21.310460728884443,1.8,9,12.551292923570397,72.69160692909108,10.912866253958974,9,3.9699999999999998,0,-119.76240256397654,0,5.66244092676827,11.215554703555725
137,1,767.855,Manchester City WFC,-18.10275481262119,24.868178182960868,-19.856103391956825,32.76265172877816,5,15,"{14: [-8.47072300666048, -1.6774290000770773, 1.23], 25: [-11.396765765681641, 21.654083455540455, 2.6], 9: [13.912934830832134, -22.076373273741677, 1.42], 7: [3.51808253905657, 26.756752092138555, 1.51], 10: [6.159490788445322, 0.7741980000355743, 0.96], 15: [-19.856103391956825, 32.76265172877816, 4.13], 1: [-44.095578232252734, 7.061624182142661, 2.36], 21: [12.23928391419357, 10.076304273190276, 2.63], 33: [-22.099023327860206, 0.9853429091361853, 1.85], 5: [-18.10275481262119, 24.868178182960868, 1.67], 11: [8.948908982842926, 37.18496454716318, 3.26]}","{2: [-10.690872181793267, -30.111610092292715, 4.07], 14: [-11.203214299131602, -6.076281273006476, 1.57], 8: [17.87504720491526, -24.316855364753717, 2.81], 20: [8.630118332054629, -2.334324272834534, 3.08], 12: [-4.736318240283279, -6.733176545763933, 1.18], 15: [-11.601702612616974, -15.671644364356471, 1.19], 33: [-10.189915444840228, 5.1261291820537265, 2.87], 19: [13.616914940814429, -30.83888700141704, 4.37], 88: [9.768656370584264, -22.15848518283636, 2.95], 21: [-43.13920627988785, -3.5308120910713305, 1.21], 10: [-3.199291888268273, -26.146777910292347, 1.97]}",1,9.231625741599679,75.04223906482287,21.26879229327615,1.67,10,1.3371521957823873,79.60940783682507,29.278192702156158,10,4.13,0,102.52203746517642,0,0.026192690487649113,8.086837688878598
138,1,769.885,Manchester City WFC,-31.571659808426762,31.824229910553225,-48.83189647253602,8.445796364024446,15,1,"{14: [-13.651071081970317, -1.9706858182723708, 3.71], 25: [-16.303864711744364, 17.74790263717915, 2.64], 9: [9.848354033281337, -22.79191991013819, 2.88], 7: [-1.0474549954472636, 23.94148663746374, 3.43], 10: [3.1651357471123838, -2.4516270001126514, 2.64], 15: [-31.571659808426762, 31.824229910553225, 4.59], 1: [-48.83189647253602, 8.445796364024446, 1.6800000000000002], 21: [5.965939321895284, 9.783047454994984, 3.2], 33: [-29.55644748022931, 0.3284476363787285, 4.83], 5: [-23.055395280225095, 25.665836728452064, 4.67], 11: [3.688863244836016, 36.80959581987321, 1.29]}","{2: [-2.4364714024534178, -30.99138054687859, 2.95], 14: [-5.146191934153947, -4.199437636556599, 3.66], 8: [26.31161407041985, -20.164338819108366, 4.65], 20: [19.46900045885675, -2.9794892728641793, 5.0], 12: [1.389016407006154, -4.387122000201587, 4.18], 15: [-5.681304812262876, -15.601262727989601, 3.74], 33: [-2.516169065150492, 4.961905363864362, 3.8200000000000003], 19: [25.343856737669665, -30.0998798195649, 4.55], 88: [15.188097433985323, -17.466376091711666, 4.14], 21: [-39.826060587766605, -3.648114818349448, 2.25], 10: [1.3776310266208576, -25.853521092097054, 2.9]}",1,2.275574014007322,90.07970325425943,36.420081998700596,4.59,10,3.8672650570049925,101.8817315088613,15.078719032814057,11,1.6800000000000002,0,-126.43835548181161,0,14.428432369151828,29.0597130885789
139,1,774.079,Manchester City WFC,-46.96469408934742,2.0997188182782995,-44.14111975379393,-15.941440637096141,1,33,"{14: [-31.651357471123838, -3.612924000166013, 2.5700000000000003], 25: [-26.174989505796294, 8.187730364012587, 2.54], 9: [1.2751626031531906, -27.26115381943446, 0.75], 7: [-14.630213795105801, 22.827110728321628, 1.77], 10: [-8.823669798604667, -17.536757728078538, 5.15], 15: [-30.74052704030013, 32.32863163784913, 1.3900000000000001], 1: [-46.94192332857683, 1.9941463637279944, 2.22], 21: [-3.5636240605977556, 0.19941463637279944, 2.41], 33: [-44.17527589494981, -16.04701309164645, 2.51], 5: [-40.89628634398447, 15.753756273451154, 3.61], 11: [0.6375813015765953, 35.24946954707425, 0.41000000000000003]}","{2: [0.8994450504384113, -22.44001172830384, 1.4], 14: [2.083524610509231, 6.873939818497674, 2.03], 8: [35.03281544555685, -8.375414727657574, 2.3], 20: [31.560274428041463, 7.964855182184165, 2.14], 12: [15.370263520150065, 6.287426182107088, 2.7800000000000002], 15: [0.23909298809122323, -6.041090454823041, 2.13], 33: [3.7344047663772013, 18.451719000847852, 3.0], 19: [23.784059624884065, -23.648229819268447, 2.77], 88: [26.88088308968467, -1.0557245455030557, 4.83], 21: [-33.495789093541845, -0.6334347273018335, 1.08], 10: [11.499234189149307, -13.665767727900667, 3.21]}",1,5.7344674401935976,99.68597161054544,13.743417700475874,2.22,11,8.558041775747085,98.14361725869641,18.645592235174526,11,2.51,0,-81.10494689103709,0,12.884303333386082,18.260777818117248
140,1,776.939,Manchester City WFC,-41.52248226517577,-21.278714728250478,-17.53348579335637,-32.856493910600655,33,10,"{14: [-36.421831852563, -9.88861990954529, 1.8900000000000001], 25: [-25.742345051155034, -0.692086090940892, 2.89], 9: [0.2277076077059269, -24.809526819321807, 0.93], 7: [-11.966034784946457, 22.123294364652924, 1.87], 10: [-17.53348579335637, -32.856493910600655, 4.62], 15: [-29.920779652558792, 27.941509637647542, 1.5], 1: [-51.65547080808951, -3.882720272905683, 2.49], 21: [-4.394756828724389, -9.442869545888444, 3.31], 33: [-41.52248226517577, -21.278714728250478, 2.38], 5: [-44.68761801228815, 9.478060364071878, 1.3900000000000001], 11: [0.728664344658966, 34.897561365239895, 0.56]}","{2: [-0.1821660861647415, -17.313882546250113, 2.02], 14: [2.6414082493887516, 13.22001736424382, 2.32], 8: [33.99674583049488, 0.739007181852139, 2.44], 20: [38.47120032191635, 20.363753455481163, 5.05], 12: [17.271622044494553, 23.12036754651692, 6.61], 15: [-0.6148105408060026, -0.304987090923105, 1.25], 33: [1.1385380385296344, 25.56026427390176, 1.57], 19: [16.110313245194327, -16.082203909829882, 3.36], 88: [31.54888904765617, 12.12910200055733, 3.58], 21: [-32.55080252156225, 2.3577848182901575, 1.08], 10: [13.969861732758615, -2.6510416364854508, 3.64]}",1,11.176679264365248,96.59452292891535,25.28191346072486,2.38,11,1.243310013959892,77.5382095619948,23.294657404744445,10,4.62,1,-25.76329229762725,0,21.53945982348819,26.63675885914472
220,1,1197.585,Manchester City WFC,0.3074052704030013,27.964970183103166,-1.3434748854649685,32.50458572876631,7,11,"{14: [-11.829410220322902, -8.387145000385388, 1.01], 25: [-0.1821660861647415, 19.354950000889353, 1.03], 9: [-0.4554152154118538, -1.5483960000711485, 1.27], 7: [0.3074052704030013, 27.929779364919728, 0.76], 10: [4.292288405256722, 5.4663070911602665, 1.22], 15: [-11.317068102984566, 31.964993183286964, 1.22], 1: [-42.513010358696555, 4.398852272929399, 0.68], 21: [9.905280935207818, 18.698054728131897, 1.1], 33: [-13.605529560429131, 8.445796364024446, 1.46], 5: [-13.13872896463198, 21.806577001002008, 0.13], 11: [-1.3093187443090795, 32.633618728772234, 2.8]}","{2: [4.816015902980354, -34.82717972887303, 4.8100000000000005], 14: [-15.301951237838287, 3.7536872728997537, 4.28], 8: [7.024779697727844, -16.105664455285506, 1.0], 20: [5.544680247639319, 13.595386091533795, 0.85], 12: [-16.429103895982625, -17.607139364445406, 2.2], 15: [-11.920493263405273, -27.003087819422603, 1.44], 33: [-5.055108891071577, 17.208310091699808, 4.16], 19: [-3.9848831348537206, -23.437084910167837, 4.8100000000000005], 88: [7.491580293524994, -4.351931182018152, 1.47], 21: [-41.63633606902873, -6.3108867275627105, 0.91], 10: [2.686949770929937, -29.290491001345888, 4.45]}",1,6.134833741457381,59.38800957481886,12.01924683389126,0.76,5,1.5952181957942386,63.06468618873204,15.740148517618552,7,2.8,0,109.98434237096264,0,0.010921006627127618,4.830477677359158
156,1,932.118,Manchester City WFC,-48.968521037159576,-16.574875364397975,-57.79219083576424,-0.304987090923105,33,1,"{14: [-35.85256283329819, -14.123248364285322, 1.88], 25: [-32.391407196168096, 2.0293371819114294, 0.76], 9: [-0.12523918423825978, -34.48700181976648, 0.7000000000000001], 7: [-15.279180477067694, 24.152631546564354, 0.52], 10: [-20.92632914817468, -27.97670045583098, 4.89], 15: [-31.901835839600356, 30.22891281957083, 0.77], 1: [-57.769420074993654, -0.35190818183435196, 1.26], 21: [-1.4004017873914503, -4.868063182041868, 0.68], 33: [-48.95713565677428, -16.61006618258141, 0.89], 5: [-48.74081342945365, 19.835891182729636, 0.21], 11: [-6.2961153530688785, 33.79491572882559, 2.25]}","{2: [4.6793913383567975, -23.284591364706287, 2.01], 14: [2.185993033976898, 15.777216818906776, 3.2], 8: [38.33457575729279, -4.551345818390951, 0.67], 20: [28.55453400632323, 19.472252728167472, 2.75], 12: [14.960389826279396, 13.959024546095959, 1.12], 15: [0.045541521541185376, 1.9237647273611238, 1.69], 33: [15.609356508241289, 25.81833027391362, 2.63], 19: [24.66073391455188, -18.36960709175317, 0.59], 88: [41.56802378671695, 10.005922636823405, 2.02], 21: [-32.0612311649945, 2.686232454668886, 0.65], 10: [15.233638955526509, -6.228774818468028, 0.21]}",1,3.73064049238144,103.00992268625738,25.62902115257495,0.89,11,-5.093029306223222,110.49177328941589,25.904240578498147,11,1.26,0,118.47236305872899,0,24.0447457550896,18.508549731034115
157,1,936.981,Manchester City WFC,-49.59471695835088,-5.689182272988689,-45.06333556500293,-21.912149455552314,1,33,"{14: [-38.846917874631124, -13.372510909705372, 1.52], 25: [-33.21115458390944, 3.3900488183375903, 1.24], 9: [0.31879065078829766, -30.0998798195649, 1.01], 7: [-13.776310266208576, 31.003110819606402, 2.0], 10: [-25.639876627687368, -35.355042001624554, 1.3900000000000001], 15: [-31.583045188812058, 33.41954700153562, 0.68], 1: [-49.56056081719499, -5.736103363899936, 1.18], 21: [-3.802717048688979, -1.7478106364439479, 1.33], 33: [-44.96086714153527, -21.97080081919137, 2.45], 5: [-51.029274886898214, 22.404820910120407, 1.26], 11: [-1.1726941796855235, 36.48114818349448, 0.25]}","{2: [1.2979333639237833, -21.865228364641066, 0.63], 14: [1.2979333639237833, 14.38131436429718, 1.05], 8: [36.50152951526008, -5.008826454775608, 1.43], 20: [28.201587214379042, 18.686324455404087, 0.98], 12: [26.37992635273163, 10.99126554595959, 2.32], 15: [0.7172789642736697, 0.49267145456809264, 0.6900000000000001], 33: [8.857825939760556, 24.93855981932774, 1.77], 19: [23.715747342572282, -18.38133736448098, 2.12], 88: [35.04420082594215, 5.712642818444313, 3.62], 21: [-34.07644349319196, 2.4516270001126514, 0.41000000000000003], 10: [12.478376902284793, -11.237601273243637, 1.75]}",1,3.104444571190136,102.45196128445215,17.523971780406068,1.18,11,7.6358259645380855,100.18806381961464,26.726492485532727,11,2.45,0,-74.39394687829498,0,17.136232463309685,16.843933078070464
